name,name2,202208人気度,202208知名度,202302人気度,202302知名度,202208DA,202209DA,202210DA,202211DA,202212DA,202301DA,202302DA,202208BR,202209BR,202210BR,202211BR,202212BR,202301BR,202302BR
福原遥,福原遥,15.4,44.4,21.1,53.3,78728,133264,291117,159420,174049,110003,116261,0.001207542145,0.002857929379,0.01559894285,0.0102915793,0.01106124059,0.002750821507,0.006059747092
福本莉子,福本莉子,3.5,14.5,3.5,15.8,83570,30086,16300,37305,26503,20827,31868,0.001711573022,0.0002693994021,0.0001929055522,0.0005597589422,0.0003189325546,0.0001660555004,0.0007532001702
藤田ニコル,藤田ニコル,18.9,91.5,15.4,92.9,25062,24794,28570,33505,24763,24217,28952,0.0004043264407,0.0004067160148,0.0009828326057,0.0009960432171,0.0005668732996,0.0004087298942,0.001543197694
藤田弓子,藤田弓子,5,58.6,7.4,58.9,2803,2995,2627,2542,2868,3632,2169,1.06E-06,1.25E-06,1.05E-06,1.24E-06,1.45E-06,1.28E-06,9.54E-07
藤野涼子,藤野涼子,1.4,6.7,0.7,6.2,7655,23131,15900,7357,3640,3822,3243,7.87E-06,7.45E-05,3.83E-05,1.04E-05,2.34E-06,1.42E-06,2.13E-06
藤本美貴,藤本美貴,10.1,72.2,13.6,69.2,30630,30823,59752,41286,30967,25705,25264,0.0001260208785,0.0001322369128,0.0005407603977,0.0003279220279,0.0002258056445,6.41E-05,0.0001293695225
藤原さくら,藤原さくら,3.9,21.2,3.9,23.2,8666,29983,43343,46261,23695,15478,7700,1.01E-05,0.0002445844763,0.0003044816898,0.0004746729395,0.0001114223041,3.20E-05,0.0001329419821
藤原紀香,藤原紀香,11.2,83.4,11.9,83.7,21049,14471,12200,14262,11778,13596,17995,0.002100373027,0.001164574223,0.000749652351,0.001513513337,0.001097887358,0.0006739540949,0.002283270459
風吹ジュン,風吹ジュン,16.5,68,19.1,69.4,45065,19373,17984,56329,18900,17951,16386,0.0005163847694,0.000158003746,0.0001331840078,0.0008932415539,0.0001544814289,0.0001024922936,0.0001629647723
古川琴音,古川琴音,3.7,17.7,5.1,21.1,146457,16896,28788,24848,49313,30060,118668,0.003015887587,7.91E-05,0.0002012468642,0.0002219411229,0.0004297991765,8.77E-05,0.002854269624
古畑星夏,古畑星夏,1.1,8,1.6,8.3,4921,12263,16849,24080,16693,10841,37772,7.34E-05,0.0001619295009,0.0004788492932,0.0006740023212,0.000589095456,0.0001606227777,0.001152790965
フワちゃん,フワちゃん,16.1,95.8,18.9,96.6,48820,72511,68044,59544,42185,60067,43894,0.0006831641743,0.001434899806,0.001221491852,0.001589310449,0.0006780791953,0.0006878682691,0.0007242192012
ベッキー,ベッキー,11.5,92.7,11.9,94.2,19474,21669,19599,12375,15287,16848,36326,0.0002377986719,0.0002218176222,0.0002482743775,0.0001466785871,0.0001818348033,0.0001488138907,0.000778923843
辺見えみり,辺見えみり,6.4,74.9,7.8,74.3,7062,8762,8740,7155,7585,12554,8138,7.41E-06,1.14E-05,1.16E-05,1.11E-05,1.12E-05,2.04E-05,2.58E-05
北斗晶,北斗晶,18.6,92.2,20.5,91.7,10554,5691,13513,22439,8785,16400,23886,1.50E-05,4.51E-06,2.77E-05,9.69E-05,1.36E-05,2.61E-05,0.0001156417368
堀田茜,堀田茜,9.6,46.2,12.7,51.2,13807,22353,31553,24205,30605,14078,12034,2.90E-05,7.83E-05,0.0001626579451,0.0001268875406,0.0002224487149,2.99E-05,3.96E-05
堀田真由,堀田真由,5.1,25.5,6.7,28.1,191553,44934,36046,28633,26704,172951,61537,0.007961485916,0.000978984255,0.0005728643499,0.0004982731264,0.0003703221343,0.003689725714,0.001398335243
ホラン千秋,ホラン千秋,17.9,87.1,19.6,87.1,53917,110126,35430,34508,48089,77590,35450,0.000412538314,0.001887939194,0.0002425026744,0.0003152343778,0.0004864981161,0.0006311898901,0.0002711282053
堀内敬子,堀内敬子,10.1,40.4,8.1,38.9,21089,9289,6568,11164,6494,8645,6496,5.97E-05,1.20E-05,6.53E-06,2.40E-05,7.45E-06,7.25E-06,8.55E-06
本上まなみ,本上まなみ,9.6,57.7,8.5,56.3,14957,8839,6474,7049,7162,23185,32576,9.26E-05,4.97E-05,3.36E-05,4.08E-05,3.63E-05,0.0001121495734,0.0004508805862
本田翼,本田翼,34.7,86.5,25.8,88.1,19892,25356,81695,54322,32547,30394,19478,5.32E-05,8.95E-05,0.001010859833,0.0005676968403,0.0001872253533,8.96E-05,7.69E-05
本田望結,本田望結,12.9,80.9,11,83.4,27130,38679,27550,26909,31631,55203,23822,9.89E-05,0.0002082348258,0.0001149590569,0.0001393028789,0.0001768351419,0.000295678315,0.0001150228675
前田敦子,前田敦子,9,89.6,9.9,88.5,23614,16206,50808,22117,18718,28835,12432,0.001878702234,0.0006769648673,0.002464573197,0.0009884622078,0.001277749288,0.001389866763,0.0005674929194
マギー_(モデル),マギー,6,65.8,5,63.9,16427,10204,10729,7926,5790,17790,8598,3.75E-05,1.55E-05,1.97E-05,1.30E-05,6.77E-06,3.64E-05,1.73E-05
真木よう子,真木よう子,17,72.6,14.5,72.2,21319,20107,14501,83395,23130,17350,17350,0.0007514362146,0.000432514294,0.0001495258243,0.004326120167,0.0003443398213,0.0002307925594,0.0003139773867
蒔田彩珠,蒔田彩珠,1.9,12.9,2.1,10.1,9817,7537,22153,5740,8651,14314,7104,0.0002293316756,0.000157562736,0.001010305673,0.0001816649626,0.0002864698085,0.000252575348,0.0001829635602
益若つばさ,益若つばさ,5,74.3,5.5,72.2,8632,11938,9217,5521,5741,17817,11942,0.0001728075287,0.0002111498242,0.0001911361221,9.87E-05,9.37E-05,0.0002220247751,0.0002701118247
松たか子,松たか子,36.8,89.9,35.8,89.9,21404,24263,20932,28381,17404,21893,18656,0.0003731098811,0.0004201442462,0.000395384726,0.0007078922215,0.0003345491309,0.0002754007949,0.0003304778168
松井愛莉,松井愛莉,4.6,28.7,4.1,26.5,11409,7106,6915,22966,26102,14787,11315,0.0003196805316,0.0001522093847,0.0002695469737,0.001126831189,0.001484927906,0.0003425730789,0.0004782241171
松井玲奈,松井玲奈,6.2,53.5,6,54.7,26784,58572,13812,9842,10778,12190,8829,0.0003092903518,0.0008803032293,0.0001019907923,9.60E-05,0.0001364864091,6.74E-05,8.68E-05
松岡茉優,松岡茉優,18.4,61.9,20.2,65.7,47713,84546,17836,17689,16403,31416,25789,0.002886682628,0.00743859362,0.0007154471957,0.0008412639365,0.0005976048927,0.0010433574,0.001537963802
松風理咲,松風理咲,0.4,2.1,0.2,1.9,1518,3322,1343,1787,1991,3067,2379,3.10E-07,1.54E-06,2.73E-07,6.14E-07,7.01E-07,9.13E-07,1.15E-06
松坂慶子,松坂慶子,13.1,68,13.8,68.1,14411,10048,84490,27305,8875,19042,10714,4.82E-05,4.39E-05,0.001142078684,0.000143433084,1.61E-05,4.39E-05,2.71E-05
松下奈緒,松下奈緒,23.4,79.1,20.7,80,12007,12603,13348,12978,13935,54746,22647,9.77E-05,9.61E-05,8.59E-05,0.0001214014487,0.0001068977403,0.0007481260465,0.0003241314266
松下由樹,松下由樹,26.5,79.5,23.4,77.9,19083,13106,13651,25193,12754,12756,13463,0.0002182838197,0.0001138394186,0.0002474620151,0.0003814544822,0.000178372508,8.38E-05,0.0001859306594
松嶋菜々子,松嶋菜々子,37.2,90.6,33.1,87.8,34857,50083,29758,26249,28162,44041,29564,0.001277653955,0.002273966919,0.000994991751,0.0007899575822,0.001306867968,0.002321087497,0.001406346503
松嶋尚美,松嶋尚美,8,75.6,8.8,76.1,34896,6012,5373,5110,3982,4679,3934,0.0002473247898,7.95E-06,9.40E-06,1.66E-05,8.10E-06,1.07E-05,1.25E-05
松島花,松島花,3.2,18.2,2.8,19.3,10717,7839,5119,7908,18597,8826,8452,1.54E-05,8.55E-06,3.97E-06,1.20E-05,6.11E-05,7.56E-06,1.45E-05
松田聖子,松田聖子,17,88.5,14.5,89.6,47954,41369,34354,31884,37356,36041,29673,0.00326131513,0.002420148879,0.002276701018,0.001919644877,0.003389678523,0.001200569613,0.001776930277
松田るか,松田るか,1.4,4.8,0.4,3.4,20183,22948,4235,4250,6948,8507,5856,5.85E-05,7.33E-05,2.72E-06,3.47E-06,8.53E-06,7.02E-06,6.95E-06
松本伊代,松本伊代,10.3,84.2,12,85.5,9249,7575,13273,19596,14323,16109,28607,0.0002001262912,0.0002128263579,0.0004422739391,0.0007283013592,0.0005504640359,0.0003514807335,0.001204460819
松本穂香,松本穂香,12,47.8,11.3,51.2,15362,24338,18186,11266,16650,36771,36311,0.0002002700745,0.0005761247039,0.0002512725217,0.0001004844571,0.0004066629982,0.0002858887903,0.000692966743
松本まりか,松本まりか,12.9,46.7,13.1,51.7,25409,47552,71993,44418,50884,48905,101907,0.0005114569136,0.001299390049,0.00239788179,0.00135712443,0.001586459173,0.0007772474568,0.0050665451
松本若菜,松本若菜,5.1,11.7,9.2,19.8,99186,191647,70586,109263,76715,261882,83967,0.001321445516,0.00511218945,0.0007546353224,0.00229673673,0.001040167571,0.006654346518,0.0014290421
松雪泰子,松雪泰子,19.8,70.4,23,70.4,14280,38710,24734,16127,106012,12032,11531,8.08E-05,0.0002802411197,0.000161065846,9.52E-05,0.002353047434,3.89E-05,5.40E-05
真飛聖,真飛聖,4.4,22.5,5,25.3,148996,51255,14787,12544,20709,22048,21009,0.00331674474,0.000420076276,6.14E-05,5.55E-05,0.0001072965116,6.98E-05,0.000120819121
眞鍋かをり,眞鍋かをり,10.6,76.3,9.7,77.5,14541,17591,23076,10434,8539,16684,14157,6.97E-05,9.75E-05,0.0001468100467,4.18E-05,5.00E-05,5.49E-05,7.74E-05
真矢ミキ,真矢ミキ,23.4,79.8,22.8,79.5,29488,12369,9352,10605,10108,11191,13559,0.0003746698657,0.0001386788785,8.56E-05,0.0001373778422,0.0001098067786,8.90E-05,0.0002034964274
丸山桂里奈,丸山桂里奈,13.1,88.5,11.9,86.7,8995,9972,44205,17592,39744,10906,24798,1.09E-05,1.38E-05,0.0002959666492,5.95E-05,0.0002791810134,1.15E-05,0.0001246410391
萬田久子,萬田久子,10.6,71.3,8.1,70.3,8752,4671,13219,25964,7195,4312,23193,2.24E-05,1.16E-05,5.06E-05,0.0002330841548,2.46E-05,6.18E-06,0.000196334608
萬波ユカ,萬波ユカ,0.5,4.4,0.5,3.5,784,777,522,535,670,782,567,8.26E-08,8.40E-08,4.13E-08,5.51E-08,7.93E-08,5.93E-08,6.52E-08
三浦透子,三浦透子,1.1,15.8,3,20.5,13379,12769,48378,79531,60699,28419,31349,2.40E-05,2.44E-05,0.0003544833214,0.001216852282,0.0006722223421,7.84E-05,0.0001991934866
見上愛,見上愛,1.2,5.3,0.7,5,13197,15640,15178,16746,21844,18353,11512,9.25E-05,0.0001421360004,0.0001578117218,0.0002878179863,0.00039140493,8.64E-05,8.39E-05
水川あさみ,水川あさみ,23.4,71.7,17.5,72.4,13389,41272,21928,17092,9934,15659,26061,0.0009513430304,0.004231966414,0.00358183846,0.003061554295,0.00146136421,0.001385332092,0.002371963783
水谷果穂,水谷果穂,0.2,4.4,0.2,6.7,3707,3825,4412,4489,8146,21200,5097,3.54E-05,3.13E-05,5.54E-05,5.46E-05,9.79E-05,0.0001493591264,6.29E-05
水野真紀,水野真紀,7.3,66.4,7.1,66.5,29427,20619,6974,5145,10018,15659,21589,0.0006033467752,0.0003782995731,0.0001088900609,4.62E-05,0.0001263339248,0.000140723129,0.0005019224182
水野美紀,水野美紀,20.5,69.6,19.6,68.7,27123,27218,30333,17349,18954,24696,17458,0.0005783692989,0.0005275799171,0.0005419268633,0.0001904023649,0.0002666653425,0.000247821977,0.0004067742851
水原希子,水原希子,15.4,77.3,11.3,75.9,24533,14472,53411,30000,11110,14991,14085,0.0001115562788,4.61E-05,0.0005109255491,0.0002887601253,0.0001469305355,8.83E-05,0.0003153713329
光浦靖子,光浦靖子,17.5,89.4,15.6,88,13788,7936,6912,10429,15044,9689,8104,0.0007579627222,0.0002884367256,0.0001518180807,0.0003544177719,0.0006360163928,0.0002715505618,0.0002943056107
観月ありさ,観月ありさ,19.5,84.1,17.9,83.4,13370,31443,13611,20571,45778,20352,11525,0.0001632556643,0.0003983372123,0.0001586462603,0.0002938292358,0.001149263106,0.0002596882613,0.0001797132747
満島ひかり,満島ひかり,29.4,76.5,29.4,77.3,122777,164686,30132,44905,168743,75778,48000,0.0245145968,0.03439789913,0.003442236407,0.006397056369,0.03986425594,0.007809897894,0.007950668428
三戸なつめ,三戸なつめ,2.7,50.8,2.5,49.7,2150,2676,15167,4029,1818,2222,2023,6.21E-07,9.97E-07,3.48E-05,3.12E-06,5.84E-07,4.79E-07,8.30E-07
南果歩,南果歩,7.3,67.6,8.1,65.5,20248,30566,5730,5752,15509,38997,8934,0.001086530023,0.001240528043,0.0001338740933,0.0001476428337,0.0005724700244,0.00126132301,0.0001570175174
南沙良,南沙良,2.8,11,3.5,13.3,28118,31445,9492,8254,46193,153933,74281,0.001028118583,0.001169207576,0.0004602577591,0.0003345170455,0.002258355336,0.005342697981,0.003238608327
南沢奈央,南沢奈央,4.6,31.9,4.1,33.6,16088,17538,14859,11211,10635,11799,11737,0.0002034039854,0.0001342893701,0.0001511692618,0.000103639785,9.96E-05,9.29E-05,0.0001271261903
南野陽子,南野陽子,11.2,76.1,10.3,75.8,33986,23130,19425,11572,14177,25144,16904,0.00119661961,0.0004188104485,0.0005087570099,0.000543029694,0.0003966337331,0.0004343665736,0.00048901926
美村里江,美村里江,5.8,22.3,6.4,24.4,33747,21795,18531,8045,30447,54275,26270,0.000152974433,6.61E-05,5.20E-05,1.25E-05,0.000163844454,0.000285820766,0.0001398775108
宮﨑あおい,宮﨑あおい,25.3,81.8,23.9,82.1,39131,44200,39482,22097,42122,32248,24682,0.00447282046,0.006211472914,0.005495204973,0.003366903014,0.006359969156,0.003263563775,0.004155431343
宮崎美子,宮崎美子,24.2,88.5,28.5,88.1,8267,13360,7431,5330,7998,9262,10535,4.53E-05,0.000102229249,4.17E-05,3.84E-05,4.92E-05,4.48E-05,8.64E-05
宮澤エマ,宮澤エマ,6.5,34.5,8.1,35.9,135364,67575,90479,106004,161635,55958,123333,0.002461245118,0.0006355869885,0.001239925438,0.002161769979,0.004617570619,0.0003038214852,0.003083090982
宮沢りえ,宮沢りえ,21.6,86,22.5,85.1,44091,38496,45628,17697,26928,34066,27678,0.001581153871,0.001044900637,0.001407524857,0.0005037090865,0.0006746754609,0.0009781089487,0.0008407642694
宮本信子,宮本信子,11.7,51.5,11.2,50.3,24374,6124,6471,9924,7742,12849,9632,7.98E-05,5.22E-06,6.34E-06,1.89E-05,1.06E-05,1.60E-05,1.88E-05
宮本茉由,宮本茉由,0.4,4.1,0.5,5.5,2830,4383,12855,19158,10520,13244,63675,1.31E-06,3.06E-06,2.71E-05,7.42E-05,2.27E-05,1.95E-05,0.0008356135998
三吉彩花,三吉彩花,4.8,32.4,5.3,32.2,20767,26211,14156,13781,29165,40879,23234,0.0006541499164,0.0006357579084,0.0004041275021,0.0005967116289,0.001287948381,0.0008430681878,0.0007617982764
村上佳菜子,村上佳菜子,13.8,67.1,11.2,68.5,4755,5066,5346,8129,7004,4164,9195,3.04E-06,3.57E-06,4.33E-06,1.27E-05,8.67E-06,1.68E-06,1.71E-05
村上知子,村上知子,11.3,91.3,18.9,93.8,3056,2400,2119,1835,1595,2073,1451,6.68E-05,5.75E-05,2.89E-05,2.86E-05,2.38E-05,2.05E-05,3.89E-05
室井滋,室井滋,19.5,79.5,21.8,78.6,8006,5719,14154,4351,6851,7174,4398,9.79E-05,5.83E-05,0.0003086321255,4.10E-05,9.09E-05,2.99E-05,4.51E-05
MEGUMI,MEGUMI,16.5,75.4,17.3,73.5,60690,90737,23009,27460,23531,19199,38151,0.001289479687,0.002194700837,0.0003233991007,0.0004577437485,0.0003899464494,0.0001541603988,0.0006696453543
本仮屋ユイカ,本仮屋ユイカ,12.4,62.1,9.9,61.9,40326,36669,119212,14198,12898,29325,19524,0.0003396244545,0.0003333382692,0.002411995766,0.000100553109,5.80E-05,0.0001892521549,0.0001378913279
桃井かおり,桃井かおり,15.9,77.7,17.7,77,11436,10645,10774,5810,6498,85488,8703,0.0001017813213,7.82E-05,0.0001185448578,3.38E-05,4.02E-05,0.001201997633,7.64E-05
百田夏菜子,百田夏菜子,14.2,60.7,15.2,65,13438,26514,9778,21592,11532,9176,13609,0.0001907893378,0.001421555547,0.0001815160315,0.0003990547156,0.0001479737432,8.60E-05,0.0002207054772
森泉,森泉,19.1,87.1,18.8,88.5,66175,21197,11242,7927,8679,9585,15681,0.002774954725,0.0002738042898,9.26E-05,6.94E-05,7.58E-05,6.45E-05,0.0006074183896
森絵梨佳,森絵梨佳,1.8,7.6,1.6,7.8,5841,3117,2768,2363,2482,2670,2012,1.74E-05,5.58E-06,5.69E-06,5.81E-06,8.06E-06,3.40E-06,5.68E-06
森七菜,森七菜,11.2,52.9,11.3,56.6,36653,70798,32686,31313,22818,51372,23530,0.0004800559173,0.001352786945,0.0002895576582,0.0003366727212,0.0001824056449,0.000713061265,0.0004196291193
森星,森星,8,53.1,10.1,55.4,25659,6098,4528,5534,5923,11358,43944,0.0009975251719,7.15E-05,3.48E-05,4.71E-05,5.02E-05,7.75E-05,0.001838286115
森尾由美,森尾由美,13.3,59.5,12.9,59.8,7503,7860,8679,16017,25093,32621,12989,3.24E-05,4.69E-05,0.0001166528615,0.0001198849857,0.000620717351,0.0001936176062,9.93E-05
森川葵,森川葵,8.8,26.9,8.1,26.2,42378,34535,20200,27495,33665,23319,17216,0.001530963869,0.0009647739057,0.0004848346741,0.0008187669005,0.001195294272,0.0004373255893,0.0004736573624
森口瑤子,森口瑤子,9.7,43.4,9.9,42.8,27977,19552,13948,72610,35766,17913,19631,0.0001051358414,5.32E-05,2.95E-05,0.001014279968,0.0002260911045,3.11E-05,7.81E-05
森田想,森田想,0.4,2.5,0.2,2.7,1003,2891,1576,716,663,1140,1675,1.35E-07,1.16E-06,3.76E-07,9.86E-08,7.77E-08,1.26E-07,5.69E-07
森田望智,森田望智,2.1,8,1.8,6.5,15833,7190,6082,5824,12869,34791,13849,3.37E-05,7.20E-06,5.60E-06,6.53E-06,2.93E-05,0.0001174432168,3.89E-05
森高千里,森高千里,22.1,76.6,20.7,77.3,23969,30457,41077,31924,48889,30611,23479,0.0006779966353,0.0009942702949,0.002319826197,0.002467536691,0.00267050161,0.000654100973,0.0007911136203
八木莉可子,八木莉可子,1.8,9.2,4.1,14.5,14575,3382,10264,25929,82847,50422,212114,6.30E-05,8.17E-06,2.83E-05,0.000191276851,0.001589633012,0.0003941414702,0.01049450557
薬師丸ひろ子,薬師丸ひろ子,25.7,84.8,23.2,84.1,20806,20820,23646,15043,30225,19654,16269,0.001557554309,0.001255636826,0.001838108739,0.0007936210695,0.001943580738,0.0007014246645,0.001172782987
安めぐみ,安めぐみ,11.9,73.5,11.5,73.3,4263,5353,3884,6093,7035,5889,3258,1.40E-05,2.10E-05,1.56E-05,3.24E-05,3.31E-05,1.52E-05,1.29E-05
安田成美,安田成美,17.2,69.7,17.2,69.7,8733,7106,9270,6822,7617,7805,9174,0.0002821685807,0.0002075492902,0.0002069533442,0.0001887477714,0.0001577297594,0.0001094523572,0.0002105695357
安田美沙子,安田美沙子,10.6,66.7,8.8,65.3,7738,13787,9795,10042,16172,16999,6345,1.05E-05,3.18E-05,2.21E-05,1.94E-05,4.62E-05,3.46E-05,8.16E-06
矢田亜希子,矢田亜希子,16.1,75,16.3,73.8,22411,17381,29032,18143,24981,59199,24408,9.24E-05,6.64E-05,0.0001444945858,7.73E-05,0.0001238813401,0.0003836017928,0.0001467800058
箭内夢菜,箭内夢菜,2.5,6,2.8,5.7,25170,45060,69365,17868,29676,40059,27848,0.0001859112184,0.0004798537249,0.001413250869,0.0001854605517,0.0003767337175,0.0003432880686,0.0004438723275
柳ゆり菜,柳ゆり菜,1.8,10.1,0.7,11.5,9303,9041,7944,15536,17962,9424,9022,2.88E-05,2.18E-05,3.59E-05,9.78E-05,0.0001533288799,2.00E-05,5.81E-05
柳原可奈子,柳原可奈子,22.1,89.7,19.6,88.5,7812,7527,4441,9331,4732,6532,4575,6.02E-05,3.73E-05,1.33E-05,4.69E-05,1.12E-05,1.28E-05,2.07E-05
矢作穂香,矢作穂香,1.6,6,1.4,6.9,13455,30523,15671,12108,7700,24814,16378,0.0001536653581,0.0003714372221,0.0001909057208,0.0001012194925,3.37E-05,0.0001859964937,0.0002788607485
山口紗弥加,山口紗弥加,9.7,44.1,9.9,44.2,7872,5636,5194,4753,17238,6736,46571,4.42E-05,2.28E-05,7.11E-06,1.05E-05,6.01E-05,4.48E-05,0.001424219575
山口智子,山口智子,31,70.3,31.5,68.7,7748,14069,10893,14864,8131,10090,7432,0.000369894689,0.0007045042172,0.0005325311489,0.0009655965887,0.0004968118751,0.0004193472389,0.0004872094695
山口まゆ_(女優),山口まゆ,1.1,9.7,1.8,9.4,3104,6208,6092,4670,3547,4384,3417,8.40E-06,1.11E-05,1.85E-05,3.90E-05,1.20E-05,1.75E-05,1.80E-05
山口もえ,山口もえ,9.6,84.1,14.5,85.7,10153,8279,46915,13102,18762,16045,13292,1.72E-05,1.38E-05,0.0003333676297,3.30E-05,7.13E-05,3.18E-05,4.52E-05
山崎静代,山崎静代,18.2,87.3,18.6,86.5,4588,7489,5451,3608,55544,6846,12387,5.47E-05,7.85E-05,5.41E-05,4.04E-05,0.00157129919,8.58E-05,0.0002139525589
山崎紘菜,山崎紘菜,1.2,11.5,3.5,17.5,15425,11752,10523,150107,99616,92007,96963,0.0001304784596,7.68E-05,8.00E-05,0.006402833232,0.003738146912,0.001376972818,0.00318470748
山下美月,山下美月,5,25,5.8,32.2,21508,21071,37828,50352,34913,55482,64128,0.0003508580747,0.0003414954923,0.0007543297141,0.001592266212,0.001031948527,0.001339405205,0.003387712466
山田杏奈,山田杏奈,2.3,12.2,3.5,13.8,73114,55216,36894,25594,15037,22682,11045,0.001041228272,0.0006040326732,0.0003713660689,0.0008750776126,0.0005570744054,0.0003461476567,0.0002656764122
山田真歩,山田真歩,1.8,13.1,2.5,15.2,5107,2679,1879,2254,1775,7046,12385,3.50E-06,9.99E-07,5.35E-07,9.77E-07,5.57E-07,4.82E-06,3.11E-05
山田優_(モデル),山田優,10.4,78.4,9.4,75,40907,12992,9084,9361,17469,16398,6638,0.003734078298,0.000818737599,0.0008558283255,0.000972702954,0.002027688677,0.001288486692,0.0004852821351
山之内すず,山之内すず,9.4,66.9,6.9,67.6,20837,38511,15709,8627,9003,10414,17354,5.83E-05,0.0002064298424,3.74E-05,2.98E-05,3.56E-05,1.16E-05,6.10E-05
山本舞香,山本舞香,9.9,42.7,11.5,47.3,26861,44327,68304,42700,39702,60262,58731,0.001384068787,0.002027739906,0.003043219993,0.002306157025,0.001837436177,0.001507288012,0.002587718734
山本美月,山本美月,16.6,65,15.2,64.6,26952,15733,21956,20651,30647,64633,30238,0.00128874143,0.0007441152544,0.001618141729,0.001961804545,0.003679491022,0.004493545647,0.003744218389
YOU_(タレント),YOU,21.9,88,26,86.7,24746,26309,32919,16871,16624,27878,33447,0.0001532309775,0.0001453114477,0.0002157945678,8.82E-05,7.58E-05,0.0001134774172,0.0003155061348
優香,優香,29.2,84.1,26.2,83.5,12128,9634,10474,9222,15563,24659,33605,0.0004292372065,0.0004323717573,0.0006639811986,0.0003498172981,0.0005398002746,0.0009613453054,0.001978819691
優木まおみ,優木まおみ,9.4,66.5,7.4,63.9,10992,6528,8159,19665,4961,11913,14460,2.91E-05,5.93E-06,1.01E-05,7.44E-05,1.34E-05,1.38E-05,6.93E-05
古川優奈,古川優奈,4.8,52.4,8.7,62.7,47059,79296,39325,66656,80705,42024,42128,0.0002974636466,0.0008751962535,0.0002342272656,0.0008547585844,0.001151181004,0.0001713518865,0.000359724016
ゆりやんレトリィバァ,ゆりやんレトリィバァ,20.2,90.6,20.5,89.7,6921,6159,18969,13792,8891,12946,18358,5.05E-05,5.03E-05,0.0001651036774,0.0002264147668,7.91E-05,0.0001120426881,0.0003954860488
余貴美子,余貴美子,14.7,58.6,14.5,57.7,17513,10264,13491,10616,11546,12023,11842,0.0002124369069,0.0001283812001,0.0002334319938,0.0001744445463,0.0001671982695,0.0001228343416,0.0001651931413
横澤夏子,横澤夏子,21.6,87.1,23.2,86.7,14015,12874,13918,10942,6679,12665,31479,0.0001214464999,5.36E-05,4.59E-05,4.76E-05,1.99E-05,3.36E-05,0.0003067722625
横田真悠,横田真悠,2.7,11.7,3.7,14.3,27626,27552,52037,18974,41264,16203,31587,0.0006116320776,0.0006486048055,0.002183025627,0.0003032036467,0.001393655134,0.00020651703,0.0007414099761
吉岡里帆,吉岡里帆,31.3,80.7,29.2,81.9,42707,46965,37015,34895,56022,71673,50385,0.0009374990161,0.001014538072,0.0008182576794,0.001063111969,0.00163707747,0.001515527632,0.002043642216
吉川愛,吉川愛,6.2,23.4,8.7,24.8,156477,80198,40552,50495,53448,53503,30772,0.00330660535,0.000895220389,0.0002490717902,0.0004905256565,0.0005049003229,0.0002777476437,0.0001919283799
吉田美月喜,吉田美月喜,0.4,1.8,0,2.1,469,519,1283,631,1394,3159,1169,2.95E-08,7.86E-07,6.95E-06,2.29E-06,7.12E-06,2.59E-05,5.77E-06
吉田羊,吉田羊,37,82.5,34.7,80.4,27652,62533,26684,16569,19919,19275,13394,0.000193259677,0.0008299617661,0.0001244716408,6.98E-05,8.53E-05,4.64E-05,4.75E-05
吉田莉桜,吉田莉桜,0.9,3.7,0.5,3.5,2388,1146,1008,1141,1201,949,975,7.66E-07,1.83E-07,1.54E-07,2.50E-07,2.55E-07,8.74E-08,1.93E-07
吉高由里子,吉高由里子,36.6,83.7,37,83.4,51219,125954,36875,29417,36761,162964,96989,0.00195199761,0.009772881601,0.002435843201,0.001778314281,0.002554526827,0.008558549388,0.006429918263
吉谷彩子,吉谷彩子,3.2,16.6,3.9,22.8,18103,24468,109483,107221,31041,71867,55761,5.06E-05,9.31E-05,0.001871641162,0.002307507079,0.0002422327063,0.0006830651269,0.0009301470119
吉永小百合,吉永小百合,32.4,85.5,28.7,85.7,35994,36488,24988,21779,36711,33351,23110,0.0003378973697,0.0003757210423,0.0002355150097,0.0002665291073,0.0004415769963,0.0003344031982,0.0003100103886
芳根京子,芳根京子,20.9,61.8,18.4,55.2,51235,42269,29900,22023,17361,33012,66723,0.001260810108,0.0007875675074,0.0004828376209,0.0004318225945,0.0003524416071,0.0005230221522,0.002235632602
与田祐希,与田祐希,4.8,13.1,3.5,17.3,29308,25723,15348,15095,40791,32811,11537,0.0003042477016,0.0001590625621,9.50E-05,0.0001178254959,0.0004533915776,0.0002099058906,0.0001189204462
米倉涼子,米倉涼子,35.9,95.8,33.3,94.5,21790,24512,38869,17811,18950,27593,17394,0.0001465172242,0.0001667365711,0.0004304715588,0.0001362701774,0.0001618168436,0.0001571562269,0.0001252402222
米倉れいあ,米倉れいあ,0.9,3,0.7,4.1,3671,1610,1122,945,883,2705,5085,1.81E-06,3.61E-07,1.91E-07,1.72E-07,1.38E-07,7.10E-07,5.24E-06
RIKACO,RIKACO,8.8,76.5,10.4,75.8,8514,21800,5789,5687,6708,17003,17610,9.67E-05,0.0004032711835,6.00E-05,5.66E-05,9.16E-05,0.0002210164827,0.002145214881
莉子_(モデル),莉子,1.9,8.5,2.3,10.1,9242,12377,12558,5150,19794,14524,7730,1.15E-05,2.13E-05,2.39E-05,5.10E-06,6.92E-05,2.05E-05,2.19E-05
りょう_(女優),りょう,21.2,72,19.6,74.2,10505,6830,8412,11394,6609,9859,5362,1.48E-05,6.49E-06,1.07E-05,2.50E-05,7.72E-06,9.43E-06,5.83E-06
